"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000096872",186.925656221241,0.271945706828846,0.131377984491018,2.06994884175163,0.0384571354367144,0.0656794839254357,"IFT74","80173","intraflagellar transport 74"
"ENSG00000206561",3.84663540050766,2.12621183444593,1.02720396244054,2.06990229028542,0.0384614954330806,0.0656794839254357,"COLQ","8292","collagen like tail subunit of asymmetric acetylcholinesterase"
"ENSG00000082458",265.24435078038,-0.232302974798164,0.112239087009686,-2.06971547067304,0.0384789971285973,0.0657015475438997,"DLG3","1741","discs large MAGUK scaffold protein 3"
"ENSG00000069424",137.964257926444,0.33022516348607,0.159591707358482,2.06918748443679,0.0385284967089677,0.0657782346789649,"KCNAB2","8514","potassium voltage-gated channel subfamily A regulatory beta subunit 2"
"ENSG00000130382",1567.62016812399,0.123770518972233,0.0598439679105838,2.0682204622054,0.0386192969732105,0.0659254062484004,"MLLT1","4298","MLLT1 super elongation complex subunit"
"ENSG00000101190",145.903470156096,-0.307702474501788,0.148780119940566,-2.06816928649276,0.0386241072695228,0.0659257703347093,"TCFL5","10732","transcription factor like 5"
"ENSG00000135974",289.828727762368,0.229202012831369,0.110830976345153,2.06803206458799,0.0386370080499288,0.0659399419783445,"C2orf49","79074","chromosome 2 open reading frame 49"
"ENSG00000112851",2001.24306979891,0.119676408488102,0.0578778765098583,2.06774014018495,0.0386644652125644,0.0659789499777946,"ERBIN","55914","erbb2 interacting protein"
"ENSG00000131966",992.116529613716,0.144618173910537,0.0699582708908755,2.06720623693116,0.0387147247658204,0.0660568551893671,"ACTR10","55860","actin related protein 10"
"ENSG00000197191",13.0850345633331,1.08586419576415,0.525656167907737,2.0657309132055,0.0388538946642752,0.0662864267642601,"CYSRT1","375791","cysteine rich tail 1"
"ENSG00000134996",455.232225502689,-0.182326481887432,0.0882788918593369,-2.06534629113775,0.0388902465114451,0.0663405525420048,"OSTF1","26578","osteoclast stimulating factor 1"
"ENSG00000147118",67.4448552016731,0.481230171030265,0.233015684518006,2.06522651908901,0.0389015724441286,0.066351980306999,"ZNF182","7569","zinc finger protein 182"
"ENSG00000130309",4523.08492141591,-0.0919718518631415,0.0445768735567838,-2.06321898609565,0.0390918270658887,0.0666685565408384,"COLGALT1","79709","collagen beta(1-O)galactosyltransferase 1"
"ENSG00000166289",81.012159596009,0.425654679913512,0.206383866384555,2.06244164028011,0.0391657083543587,0.0667866139726347,"PLEKHF1","79156","pleckstrin homology and FYVE domain containing 1"
"ENSG00000136950",729.762210944948,-0.154770452143727,0.0750864970752008,-2.06122882505388,0.0392812147789637,0.0669756154018688,"ARPC5L","81873","actin related protein 2/3 complex subunit 5 like"
"ENSG00000081665",65.7644170641932,0.453815327934492,0.220379775140322,2.05924217703524,0.0394710446215931,0.0672912804229989,"ZNF506","440515","zinc finger protein 506"
"ENSG00000176595",13.9857597235126,1.00725986688026,0.48944617752577,2.05795838874893,0.0395941279868296,0.0674930927682306,"KBTBD11","9920","kelch repeat and BTB domain containing 11"
"ENSG00000163517",167.017690633013,-0.28921961118692,0.140549174333927,-2.05778235665598,0.0396110304564194,0.0675138801729868,"HDAC11","79885","histone deacetylase 11"
"ENSG00000101160",1008.44504060958,-0.133994928367594,0.0651270867717089,-2.05743777296977,0.039644134851507,0.0675622742608987,"CTSZ","1522","cathepsin Z"
"ENSG00000147180",67.4752448506168,0.454730228523477,0.221048745641024,2.05714910168251,0.0396718857756308,0.0675970649197586,"ZNF711","7552","zinc finger protein 711"
"ENSG00000135605",14.6627841307104,-0.992746111464206,0.482588550426259,-2.05712736157403,0.0396739763914377,0.0675970649197586,"TEC","7006","tec protein tyrosine kinase"
"ENSG00000164258",503.027653598623,-0.172345162122813,0.0837984750535373,-2.05666227234689,0.0397187236331876,0.0676652667644979,"NDUFS4","4724","NADH:ubiquinone oxidoreductase subunit S4"
"ENSG00000002016",68.9402490193489,-0.445028469011751,0.216434498094142,-2.05618084423019,0.0397650879808988,0.067736207000127,"RAD52","5893","RAD52 homolog, DNA repair protein"
"ENSG00000111181",1.96249065833114,3.24880748208891,1.58017151852353,2.0559840776807,0.0397840509694329,0.0677604602081518,"SLC6A12","6539","solute carrier family 6 member 12"
"ENSG00000100129",2040.1523547275,-0.10210365976473,0.0496679205149583,-2.05572648715945,0.0398088873461686,0.067794710061917,"EIF3L","51386","eukaryotic translation initiation factor 3 subunit L"
"ENSG00000005513",9.41406777140799,1.30794521963171,0.636529181181311,2.05480794643907,0.0398975583852378,0.0679376495847417,"SOX8","30812","SRY-box transcription factor 8"
"ENSG00000107938",258.317188824414,-0.240763190265546,0.117267546951179,-2.05311014449531,0.0400618963179168,0.0682093856221352,"EDRF1","26098","erythroid differentiation regulatory factor 1"
"ENSG00000127578",6.69724724232123,1.54530498914322,0.752699336030938,2.05301760632841,0.0400708699829889,0.0682165653402236,"WFIKKN1","117166","WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1"
"ENSG00000151692",7.99570968690264,1.33086285821475,0.648461873910251,2.05233786558583,0.0401368384747141,0.068320759711083,"RNF144A","9781","ring finger protein 144A"
"ENSG00000107872",104.874599493727,0.358226856179523,0.174611957641179,2.0515597042653,0.0402124717001046,0.0684413786673629,"FBXL15","79176","F-box and leucine rich repeat protein 15"
"ENSG00000183690",8.06299275809433,1.33196898191814,0.649430736265265,2.0509792769865,0.0402689648816752,0.0685293966260951,"EFHC2","80258","EF-hand domain containing 2"
"ENSG00000174804",217.182974941493,0.265307676788705,0.12939494561639,2.05037125310325,0.040328216218266,0.0686220869466246,"FZD4","8322","frizzled class receptor 4"
"ENSG00000185090",9.2653924136268,1.23743593640225,0.603653241971532,2.04991185396567,0.0403730332344895,0.0686901968935595,"MANEAL","149175","mannosidase endo-alpha like"
"ENSG00000033178",1136.29213227043,0.128690742592015,0.0627962673068907,2.04933745445556,0.0404291286026225,0.0687774772586251,"UBA6","55236","ubiquitin like modifier activating enzyme 6"
"ENSG00000187189",810.426058685837,0.15173687997372,0.0740546275166808,2.04898579686382,0.0404635037873973,0.0688277912246549,"TSPYL4","23270","TSPY like 4"
"ENSG00000089053",1959.88147926905,-0.106563721647067,0.052021076687209,-2.0484720508153,0.0405137679653352,0.0689051169818397,"ANAPC5","51433","anaphase promoting complex subunit 5"
"ENSG00000168016",240.631829962083,-0.263914339678719,0.128839767086723,-2.04839193399873,0.0405216112492333,0.0689102842316204,"TRANK1","9881","tetratricopeptide repeat and ankyrin repeat containing 1"
"ENSG00000008294",1895.87081818244,-0.126351217423541,0.0616903761953568,-2.04815119012115,0.0405451873631863,0.0689422020364541,"SPAG9","9043","sperm associated antigen 9"
"ENSG00000164967",90.4880308219547,-0.383172188167614,0.187161910954381,-2.04727653299612,0.0406309406720109,0.0690798245616251,"RPP25L","138716","ribonuclease P/MRP subunit p25 like"
"ENSG00000100151",159.828660887219,0.309005085372386,0.150945804579767,2.0471260279983,0.040645712005863,0.0690967467847418,"PICK1","9463","protein interacting with PRKCA 1"
"ENSG00000186642",1.21453256049293,3.64878146815644,1.78258993436021,2.04689895181419,0.0406680070442823,0.069126453599864,"PDE2A","5138","phosphodiesterase 2A"
"ENSG00000145331",88.2632713541356,0.4060375829791,0.198428397620623,2.04626750932801,0.0407300585081556,0.0692237223353235,"TRMT10A","93587","tRNA methyltransferase 10A"
"ENSG00000167595",209.412982757515,0.263205361113685,0.128690945484865,2.04525159188172,0.0408300604981833,0.0693854600787352,"PROSER3","148137","proline and serine rich 3"
"ENSG00000151967",17.6575988767595,-0.897098401618543,0.438768034632062,-2.04458467985441,0.0408958211563457,0.0694889776307055,"SCHIP1","29970","schwannomin interacting protein 1"
"ENSG00000120733",1120.20687539338,-0.13469111865151,0.0659190389981551,-2.04328098070847,0.0410246312483413,0.069699589708857,"KDM3B","51780","lysine demethylase 3B"
"ENSG00000015479",22.5470597678372,0.815812307762746,0.39938571627931,2.04266771321438,0.0410853430324132,0.0697944686600139,"MATR3","9782","matrin 3"
"ENSG00000109272",1.23377679560679,3.66486426388939,1.79445043500766,2.04233240015557,0.0411185702723922,0.0698426408002342,"PF4V1","5197","platelet factor 4 variant 1"
"ENSG00000075826",26.1007360959396,0.729609171895782,0.357277461995427,2.04213601334058,0.0411380414370378,0.0698674386841022,"SEC31B","25956","SEC31 homolog B, COPII coat complex component"
"ENSG00000166436",145.668278007965,0.301862333300866,0.147850739728662,2.04166941507935,0.0411843345851905,0.069937778837918,"TRIM66","9866","tripartite motif containing 66"
"ENSG00000114388",139.298335842812,-0.307855826400357,0.150791852141982,-2.04159456911828,0.0411917644688591,0.0699421139294233,"NPRL2","10641","NPR2 like, GATOR1 complex subunit"
"ENSG00000169594",26.7900722633384,-0.700033545582351,0.342917688952456,-2.04140401074325,0.0412106861337284,0.0699659583099087,"BNC1","646","basonuclin zinc finger protein 1"
"ENSG00000178726",7.36524604124428,1.46588908430855,0.718149527227132,2.04120315997218,0.0412306377606246,0.0699915454693558,"THBD","7056","thrombomodulin"
"ENSG00000213380",296.101494109764,0.225718740687935,0.11059933095631,2.04086895224621,0.0412638546115328,0.070039642440998,"COG8","84342","component of oligomeric golgi complex 8"
"ENSG00000086827",402.001470097455,-0.19769642379208,0.0968907601430476,-2.04040533380278,0.0413099711019019,0.0701053057119968,"ZW10","9183","zw10 kinetochore protein"
"ENSG00000170092",11.7516772722343,1.10706896395066,0.542579327503722,2.04038176139888,0.0413123170331278,0.0701053057119968,"SPDYE5","442590","speedy/RINGO cell cycle regulator family member E5"
"ENSG00000062370",83.6396252762619,0.399580653942265,0.195858642587359,2.04014818372919,0.0413355688373435,0.0701364638779393,"ZNF112","7771","zinc finger protein 112"
"ENSG00000133216",3221.87545936976,-0.105846860654635,0.0519054030334377,-2.03922625524067,0.0414274516915563,0.0702840511899454,"EPHB2","2048","EPH receptor B2"
"ENSG00000178445",8.60625414854292,1.34674561667359,0.661414628055585,2.0361594067442,0.0417343509701171,0.0707929905542737,"GLDC","2731","glycine decarboxylase"
"ENSG00000155034",402.682984527285,-0.199191386588562,0.097828425269941,-2.03612994933657,0.0417373080772878,0.0707929905542737,"FBXL18","80028","F-box and leucine rich repeat protein 18"
"ENSG00000058600",424.497134984111,-0.195801005439007,0.0961989018140594,-2.03537672204893,0.0418129817204434,0.0709129577640585,"POLR3E","55718","RNA polymerase III subunit E"
"ENSG00000141580",1568.5243081425,0.112520077339442,0.0552869289877317,2.03520216079303,0.041830535737449,0.0709343399563387,"WDR45B","56270","WD repeat domain 45B"
"ENSG00000091542",1121.28243066932,0.125975754303151,0.0619368540051334,2.03393853831694,0.0419577927113552,0.0711417244352737,"ALKBH5","54890","alkB homolog 5, RNA demethylase"
"ENSG00000183762",314.413740150765,-0.210697663070253,0.103641037371874,-2.03295594499164,0.0420569740876786,0.0712939947015466,"KREMEN1","83999","kringle containing transmembrane protein 1"
"ENSG00000005700",1517.9111443897,0.124740772189768,0.0613594784278199,2.03295033442155,0.0420575409786685,0.0712939947015466,"IBTK","25998","inhibitor of Bruton tyrosine kinase"
"ENSG00000173258",5.47509560539784,1.73976819282332,0.856097319103435,2.03220843472016,0.0421325593701009,0.0714127211826755,"ZNF483","158399","zinc finger protein 483"
"ENSG00000108592",1292.6799716809,0.120160206358891,0.059135094899076,2.03196099649395,0.0421576046521751,0.0714467275250347,"FTSJ3","117246","FtsJ RNA 2'-O-methyltransferase 3"
"ENSG00000136630",91.4484533849123,-0.382208630109852,0.188303148528624,-2.02975166956251,0.0423817878919835,0.0718181756066331,"HLX","3142","H2.0 like homeobox"
"ENSG00000100505",3.25468032586312,2.40279376502624,1.18399850391338,2.02938919017589,0.0424186652665543,0.0718721737461785,"TRIM9","114088","tripartite motif containing 9"
"ENSG00000183580",358.663614134959,-0.200808895874722,0.0989603021261558,-2.02918636625349,0.0424393116967912,0.0718986614345757,"FBXL7","23194","F-box and leucine rich repeat protein 7"
"ENSG00000165819",455.32312000578,-0.179222139113651,0.0883590443753481,-2.02833949122761,0.042525611072542,0.072034322451582,"METTL3","56339","methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit"
"ENSG00000103024",264.711430985127,0.236160664979013,0.116432949594888,2.02829753777345,0.0425298901242383,0.072034322451582,"NME3","4832","NME/NM23 nucleoside diphosphate kinase 3"
"ENSG00000100815",914.224266551855,-0.144660609863891,0.0713227719970567,-2.02825276995489,0.0425344566292446,0.072034322451582,"TRIP11","9321","thyroid hormone receptor interactor 11"
"ENSG00000205138",86.9368377462973,0.394354247888836,0.194494752518644,2.02758296962811,0.042602828596861,0.072135289281752,"SDHAF1","644096","succinate dehydrogenase complex assembly factor 1"
"ENSG00000168283",426.490409331675,0.190271466152684,0.093842111115353,2.02757018028716,0.0426041350126518,0.072135289281752,"BMI1","648","BMI1 proto-oncogene, polycomb ring finger"
"ENSG00000151287",96.8699499368987,-0.384732828155384,0.189793095654235,-2.02711709205844,0.0426504392944511,0.0722051646702542,"TEX30","93081","testis expressed 30"
"ENSG00000092140",422.021349614463,-0.187610118164566,0.0925693125319171,-2.02669883823411,0.0426932213693424,0.0722690613382601,"G2E3","55632","G2/M-phase specific E3 ubiquitin protein ligase"
"ENSG00000243660",26.9490189113859,0.692995368492723,0.341955534859932,2.02656573105793,0.0427068441587313,0.0722816341607739,"ZNF487","642819","zinc finger protein 487"
"ENSG00000166503",1111.67499755856,0.135171313902681,0.0667009430819442,2.02652777692541,0.0427107292293702,0.0722816341607739,"HDGFL3","50810","HDGF like 3"
"ENSG00000059915",89.56504508048,0.389204318685469,0.192075269421466,2.02631145517983,0.0427328781172247,0.0723105846701026,"PSD","5662","pleckstrin and Sec7 domain containing"
"ENSG00000141556",1160.21656893707,0.123334745767201,0.0608908867567593,2.02550418192933,0.0428156194855329,0.0724374073236011,"TBCD","6904","tubulin folding cofactor D"
"ENSG00000057704",6.06285255057355,-1.51885259650498,0.749872295297604,-2.02548168005352,0.0428179277513539,0.0724374073236011,"TMCC3","57458","transmembrane and coiled-coil domain family 3"
"ENSG00000101901",293.835385540963,-0.217992101690317,0.107640713837828,-2.02518260905205,0.0428486167585701,0.0724807752930707,"ALG13","79868","ALG13 UDP-N-acetylglucosaminyltransferase subunit"
"ENSG00000070882",1076.47909302254,0.141543564669316,0.0699175617408481,2.02443507961494,0.0429254054188565,0.0726021039169502,"OSBPL3","26031","oxysterol binding protein like 3"
"ENSG00000142186",2419.79889424975,0.104828079569935,0.0517920485076794,2.02401879420529,0.0429682180179053,0.072665945117309,"SCYL1","57410","SCY1 like pseudokinase 1"
"ENSG00000167088",665.949159027237,-0.15590666311994,0.0770421396724854,-2.02365437645834,0.0430057259438233,0.0727208012923441,"SNRPD1","6632","small nuclear ribonucleoprotein D1 polypeptide"
"ENSG00000121989",111.454879057133,0.360256255994555,0.178028305459663,2.02358976042818,0.0430123794771097,0.0727234772555093,"ACVR2A","92","activin A receptor type 2A"
"ENSG00000219200",30.7512041423548,0.648108511026127,0.320441226189899,2.02255034014271,0.0431195285416286,0.0728960460704345,"RNASEK","440400","ribonuclease K"
"ENSG00000188916",16.1289497648119,0.958642049204809,0.474009952926032,2.02240911459174,0.0431341042275215,0.0729120920234424,"INSYN2A","642938","inhibitory synaptic factor 2A"
"ENSG00000083099",593.141299068949,0.162733939764135,0.080470144079027,2.02228965321995,0.0431464369143638,0.0729243431689912,"LYRM2","57226","LYR motif containing 2"
"ENSG00000182154",541.24176428703,0.178414283138981,0.0882922275176463,2.02072467934193,0.043308273607889,0.0731829374205118,"MRPL41","64975","mitochondrial ribosomal protein L41"
"ENSG00000182631",1.91726888586563,3.21006240565759,1.58858029535013,2.02071145856059,0.0433096429738431,0.0731829374205118,"RXFP3","51289","relaxin family peptide receptor 3"
"ENSG00000275074",116.879178965592,-0.339630119317276,0.168176728290925,-2.01948344915926,0.0434369958446565,0.0733894860283011,"NUDT18","79873","nudix hydrolase 18"
"ENSG00000156162",490.535780721374,-0.182542349986495,0.0903962275313917,-2.01935805255927,0.0434500181030754,0.0734028401008605,"DPY19L4","286148","dpy-19 like 4"
"ENSG00000125430",218.091098051727,0.252077962355505,0.124847053688598,2.01909420292973,0.0434774292823957,0.0734404962707699,"HS3ST3B1","9953","heparan sulfate-glucosamine 3-sulfotransferase 3B1"
"ENSG00000254986",972.977788496514,-0.130754749793576,0.0647638983166597,-2.01894501708741,0.0434929345738534,0.0734580349456639,"DPP3","10072","dipeptidyl peptidase 3"
"ENSG00000184939",420.065522169685,0.186203950340955,0.092249629402245,2.01847911528221,0.0435413870946381,0.0735312096472215,"ZFP90","146198","ZFP90 zinc finger protein"
"ENSG00000130699",192.676142964865,-0.265947899198062,0.131765487089448,-2.01834262577062,0.0435555902649645,0.0735465347921648,"TAF4","6874","TATA-box binding protein associated factor 4"
"ENSG00000160055",135.716143998372,0.322880867288323,0.159980376999383,2.01825294666963,0.0435649244495748,0.0735536356877033,"TMEM234","56063","transmembrane protein 234"
"ENSG00000178764",109.966292449807,0.346587164751157,0.171750141081045,2.01797310074762,0.0435940628743542,0.0735941678259109,"ZHX2","22882","zinc fingers and homeoboxes 2"
"ENSG00000182185",28.8975958514301,-0.661390337841181,0.327778173502739,-2.01779859462074,0.0436122413248917,0.0736161903060583,"RAD51B","5890","RAD51 paralog B"
"ENSG00000103021",37.7347221740821,-0.590596191628323,0.29286536842188,-2.01661328142272,0.0437358859160194,0.0738162104179868,"CCDC113","29070","coiled-coil domain containing 113"
"ENSG00000107614",76.4066291933356,-0.42368830942326,0.210173014600398,-2.01590251835526,0.0438101702356587,0.0739328843668605,"TRDMT1","1787","tRNA aspartic acid methyltransferase 1"
"ENSG00000188848",1.92915209092617,3.19333104064026,1.58505473522294,2.01465032700661,0.0439413003004735,0.0741454509482398,"BEND4","389206","BEN domain containing 4"
"ENSG00000277462",44.1537851294161,0.560991449409673,0.278465709249672,2.01458000312236,0.0439486744679038,0.0741491694757891,"ZNF670","93474","zinc finger protein 670"
"ENSG00000275004",30.3873819639439,-0.669526340971159,0.332395591163737,-2.01424555189528,0.0439837593491166,0.074199634493081,"ZNF280B","140883","zinc finger protein 280B"
"ENSG00000131127",51.4782397388236,0.509252809222256,0.25295540673235,2.01321179808223,0.044092352585996,0.0743740800324358,"ZNF141","7700","zinc finger protein 141"
"ENSG00000131188",117.242258129345,0.334229471733787,0.166033253004002,2.01302730439023,0.0441117569649732,0.074396926077926,"PRR7","80758","proline rich 7, synaptic"
"ENSG00000244687",30.752933979622,0.656494652248888,0.326130027327601,2.01298438426043,0.0441162721823222,0.074396926077926,"UBE2V1","7335","ubiquitin conjugating enzyme E2 V1"
"ENSG00000166106",145.731502131107,0.325902939543925,0.161906101554019,2.01291326525572,0.0441237547930512,0.0744007957068957,"ADAMTS15","170689","ADAM metallopeptidase with thrombospondin type 1 motif 15"
"ENSG00000104951",3.44062926774732,-2.20208352105156,1.09436713902606,-2.01219813947567,0.0441990545515917,0.074519003212365,"IL4I1","259307","interleukin 4 induced 1"
"ENSG00000187186",4.19904250411271,1.95150835028181,0.969970095063051,2.01192630599086,0.0442277059185194,0.0745585436202524,"LOC730098","730098","uncharacterized LOC730098"
"ENSG00000134287",2701.57611621923,-0.0940483605583169,0.0467525791234956,-2.01161865979395,0.0442601508685935,0.074604469159203,"ARF3","377","ADP ribosylation factor 3"
"ENSG00000107099",2.60859638781402,2.79877792081153,1.39182562112905,2.0108682282635,0.0443393770674872,0.0747292286431817,"DOCK8","81704","dedicator of cytokinesis 8"
"ENSG00000158552",217.205634064387,-0.263382832398847,0.130983169651102,-2.01081431378104,0.0443450736502071,0.0747300471466064,"ZFAND2B","130617","zinc finger AN1-type containing 2B"
"ENSG00000153291",4.19920448906047,1.93142376354818,0.960577895353627,2.01068937031613,0.0443582775010618,0.0747435151736257,"SLC25A27","9481","solute carrier family 25 member 27"
"ENSG00000080802",465.560813118365,0.187184568992606,0.0931432864830151,2.00964101719494,0.0444691967544158,0.0749216107442525,"CNOT4","4850","CCR4-NOT transcription complex subunit 4"
"ENSG00000117758",1331.96135137473,-0.127670807734353,0.0635339470002117,-2.00948963132933,0.0444852332040389,0.0749398249006369,"STX12","23673","syntaxin 12"
"ENSG00000111962",597.155677356565,0.157082580779387,0.0781945751825455,2.00886801178569,0.0445511331200602,0.075042024908948,"UST","10090","uronyl 2-sulfotransferase"
"ENSG00000137522",372.185993492866,-0.200406833776471,0.0998303662813177,-2.00747369003669,0.0446992493324352,0.0752826699561307,"RNF121","55298","ring finger protein 121"
"ENSG00000100083",774.462076793264,0.144041646508695,0.071852712690416,2.00467931015092,0.0449973417798581,0.0757758194533754,"GGA1","26088","golgi associated, gamma adaptin ear containing, ARF binding protein 1"
"ENSG00000174564",7.1535694131941,-1.3642487296888,0.680555853499387,-2.00460950071019,0.0450048101613393,0.0757794977719581,"IL20RB","53833","interleukin 20 receptor subunit beta"
"ENSG00000166855",720.091345040453,0.148821566822896,0.074257196770321,2.00413661295624,0.0450554283541638,0.0758558227315171,"CLPX","10845","caseinolytic mitochondrial matrix peptidase chaperone subunit X"
"ENSG00000188107",9.1776125861288,1.20401509165671,0.601243546787467,2.00254139622777,0.0452265355556087,0.0761349626015945,"EYS","346007","eyes shut homolog"
"ENSG00000149506",5.55854398239095,1.60170105788906,0.799892168397816,2.00239622435268,0.0452421342367399,0.0761522825221932,"ZP1","22917","zona pellucida glycoprotein 1"
"ENSG00000172766",169.900595850891,0.281714750142166,0.140737670807706,2.00170109769034,0.0453168882847135,0.0762691579498975,"NAA16","79612","N-alpha-acetyltransferase 16, NatA auxiliary subunit"
"ENSG00000079246",5871.99952400725,0.0794814315024239,0.0397098499863407,2.00155456466755,0.0453326597525962,0.0762867488279726,"XRCC5","7520","X-ray repair cross complementing 5"
"ENSG00000116032",40.3040652855767,0.566442214767814,0.283132171828212,2.00062822642246,0.0454324693965591,0.0764457401872644,"GRIN3B","116444","glutamate ionotropic receptor NMDA type subunit 3B"
"ENSG00000140379",9.83740651281948,1.27754129796484,0.639184938878663,1.99870369318473,0.0456404231837693,0.0767866387703467,"BCL2A1","597","BCL2 related protein A1"
"ENSG00000172977",251.001763883311,0.239690376594956,0.119934199017537,1.99851567408149,0.0456607823632155,0.0768118803367593,"KAT5","10524","lysine acetyltransferase 5"
"ENSG00000114638",16.9515469633478,0.888067243426705,0.444563257404334,1.99761727636209,0.0457581687849016,0.0769666782247565,"UPK1B","7348","uroplakin 1B"
"ENSG00000108511",394.420946681858,0.18832402604298,0.0943173364461898,1.99670636532895,0.0458570902561234,0.0771240215038191,"HOXB6","3216","homeobox B6"
"ENSG00000161179",193.212070568218,-0.269019417446431,0.134756867077192,-1.99633178836319,0.0458978201269667,0.0771799339390189,"YDJC","150223","YdjC chitooligosaccharide deacetylase homolog"
"ENSG00000260230",1.75739552618509,-3.23263450150551,1.61931164241542,-1.99630164869536,0.045901098707614,0.0771799339390189,"FRRS1L","23732","ferric chelate reductase 1 like"
"ENSG00000131067",414.762370124793,0.190089782539921,0.0952409850661723,1.99588215522812,0.0459467515185865,0.0772476393350584,"GGT7","2686","gamma-glutamyltransferase 7"
"ENSG00000153404",82.7823972689601,0.390442876036779,0.195632687044952,1.99579570231565,0.0459561648040128,0.0772544085633979,"PLEKHG4B","153478","pleckstrin homology and RhoGEF domain containing G4B"
"ENSG00000149634",8.42679020358956,1.32180956125281,0.662459273573495,1.99530690260035,0.0460094175303498,0.0773348636665198,"SPATA25","128497","spermatogenesis associated 25"
"ENSG00000138030",4.24530376488429,-1.89700899989077,0.95081477114938,-1.99514043897067,0.0460275649203324,0.0773563000729505,"KHK","3795","ketohexokinase"
"ENSG00000167272",178.737713873393,-0.282979228246214,0.141875908035262,-1.99455448190598,0.0460914922531281,0.0774480089028212,"POP5","51367","POP5 homolog, ribonuclease P/MRP subunit"
"ENSG00000133135",277.346548931083,-0.228983054314068,0.114804870894498,-1.99454128148009,0.0460929332672463,0.0774480089028212,"RNF128","79589","ring finger protein 128"
"ENSG00000177082",77.5896005465753,0.41200519522669,0.206622978965905,1.99399504009026,0.0461525965570302,0.0775391737610555,"WDR73","84942","WD repeat domain 73"
"ENSG00000173540",440.241830026299,-0.186797861688198,0.0936979946454111,-1.99361643112121,0.0461939883216167,0.0775996235820903,"GMPPB","29925","GDP-mannose pyrophosphorylase B"
"ENSG00000100055",15.5457853979953,0.922356589590084,0.46284932249931,1.99277938792156,0.0462856097760095,0.0777444284138853,"CYTH4","27128","cytohesin 4"
"ENSG00000127616",3354.33607068261,-0.096173454911816,0.0482657072077983,-1.99258356451218,0.0463070663740677,0.0777713595117115,"SMARCA4","6597","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
"ENSG00000164930",2585.39532345967,0.106490539777748,0.0534732770955584,1.99147210647753,0.0464290088382629,0.0779670276053312,"FZD6","8323","frizzled class receptor 6"
"ENSG00000224051",299.70151191683,-0.216414663261347,0.108685233115153,-1.99120576971164,0.046458269816223,0.0780070304922672,"CPTP","80772","ceramide-1-phosphate transfer protein"
"ENSG00000172803",14.2659159388371,0.952575139729329,0.478421276225313,1.99108021960276,0.0464720687094709,0.0780210650155142,"SNX32","254122","sorting nexin 32"
"ENSG00000130203",47.5881347909081,0.511500209470601,0.256937947846279,1.99075385227495,0.0465079550543613,0.0780721741115059,"APOE","348","apolipoprotein E"
"ENSG00000102401",1701.96982547015,0.11400745959139,0.0572797467694967,1.99036249322426,0.0465510184425243,0.0781353178235302,"ARMCX3","51566","armadillo repeat containing X-linked 3"
"ENSG00000100302",31.7490641462937,0.631309144088442,0.31719492492456,1.99028765746674,0.0465592568537072,0.0781400002971346,"RASD2","23551","RASD family member 2"
"ENSG00000159403",1252.56259817617,0.122195392619439,0.0614078698283856,1.98989792287102,0.0466021812350009,0.0782028880284517,"C1R","715","complement C1r"
"ENSG00000160951",20.1568364910018,-0.817925543718434,0.411111809581065,-1.98954523965615,0.0466410535741933,0.0782589621279403,"PTGER1","5731","prostaglandin E receptor 1"
"ENSG00000176919",1.8714193855846,3.16008039981025,1.58948702375741,1.98811336775817,0.0467991532647557,0.078515051119544,"C8G","733","complement C8 gamma chain"
"ENSG00000214029",52.9694855595972,0.49286781949464,0.247978805090655,1.98754010172144,0.0468625765469178,0.0786122599437769,"ZNF891","101060200","zinc finger protein 891"
"ENSG00000169019",445.488789717852,-0.188796467811284,0.0950025457977967,-1.9872779852986,0.0468915998792508,0.0786517466512673,"COMMD8","54951","COMM domain containing 8"
"ENSG00000107719",10.1463873838491,1.13807820694583,0.572938816648768,1.98638698212608,0.0469903709814186,0.0788081990696437,"PALD1","27143","phosphatase domain containing paladin 1"
"ENSG00000139218",1837.95352406209,0.110376854139613,0.0555995371026309,1.98521174620337,0.0471209179991615,0.0790179004941505,"SCAF11","9169","SR-related CTD associated factor 11"
"ENSG00000108370",22.7357673148865,0.741767425893011,0.373929751396094,1.98370796419265,0.0472884052141735,0.07928093364108,"RGS9","8787","regulator of G protein signaling 9"
"ENSG00000100078",3.77202334118994,-1.97536821677835,0.995797789676984,-1.98370415887258,0.0472888296747645,0.07928093364108,"PLA2G3","50487","phospholipase A2 group III"
"ENSG00000101353",8.0493932723962,-1.28661840060946,0.648675075406339,-1.98345589246434,0.0473165292254443,0.079318100014272,"MROH8","140699","maestro heat like repeat family member 8"
"ENSG00000028528",1308.575983806,0.115219634621141,0.0580999087214572,1.98312935694146,0.0473529821826127,0.0793699295793418,"SNX1","6642","sorting nexin 1"
"ENSG00000173950",567.572087782289,0.162015936291333,0.0817260043252899,1.98242820787457,0.0474313351131117,0.07949196878078,"XXYLT1","152002","xyloside xylosyltransferase 1"
"ENSG00000175581",163.498802034027,-0.2801494949346,0.141331426128973,-1.98221657141524,0.0474550067508779,0.0795223477231058,"MRPL48","51642","mitochondrial ribosomal protein L48"
